# lnl weight tau omegabh2 omegach2 logA theta ns
3.741577999999999975e+03 2.400000000000000000e+01 5.503479000000000010e-02 2.183034999999999837e-02 1.116826999999999959e-01 3.186033987359136344e+00 1.038864972165226032e-02 9.415801999999999783e-01
3.744597000000000207e+03 1.000000000000000000e+00 4.739437999999999984e-02 2.138827000000000089e-02 1.139568999999999999e-01 3.178157574966286703e+00 1.036889245840123992e-02 9.404959999999999987e-01
3.742360000000000127e+03 3.000000000000000000e+00 5.453323000000000198e-02 2.194048999999999999e-02 1.187280000000000002e-01 3.191310159010023906e+00 1.039233224762418049e-02 9.482081999999999455e-01
3.740626999999999953e+03 7.000000000000000000e+00 5.905265999999999987e-02 2.282624000000000111e-02 1.117655000000000037e-01 3.117929109601813575e+00 1.041537497568311918e-02 9.683119999999999505e-01
3.738900000000000091e+03 5.000000000000000000e+00 7.595805999999999392e-02 2.252658999999999911e-02 1.123732999999999954e-01 3.176975749427488616e+00 1.041843415716980047e-02 9.617563000000000084e-01
3.739934000000000196e+03 5.000000000000000000e+00 7.957587000000000688e-02 2.202838999999999839e-02 1.152717000000000047e-01 3.249447706004994885e+00 1.039843639045815067e-02 9.420203999999999800e-01
3.739509000000000015e+03 1.000000000000000000e+00 7.708644000000000607e-02 2.202219000000000051e-02 1.147011000000000003e-01 3.226171149160081075e+00 1.039300526152039938e-02 9.486166999999999794e-01
3.740543000000000120e+03 5.000000000000000000e+00 6.621628999999999710e-02 2.209890999999999939e-02 1.130846999999999963e-01 3.190675507468139216e+00 1.038655189192677977e-02 9.526293999999999595e-01
3.740893000000000029e+03 1.000000000000000000e+00 8.434584999999999999e-02 2.257812999999999834e-02 1.133354000000000028e-01 3.167395144503942106e+00 1.037494269024081053e-02 9.742302999999999935e-01
3.740034000000000106e+03 3.000000000000000000e+00 8.251951999999999898e-02 2.201929999999999860e-02 1.065055000000000029e-01 3.157325049303755904e+00 1.034950803545005987e-02 9.645496999999999543e-01
3.739099999999999909e+03 1.000000000000000000e+00 8.704647000000000079e-02 2.209341000000000083e-02 1.066044000000000019e-01 3.189510451918004641e+00 1.033882810861484931e-02 9.556896000000000280e-01
3.740807999999999993e+03 4.000000000000000000e+00 1.155397999999999981e-01 2.297642999999999908e-02 1.126005000000000061e-01 3.223787741629213333e+00 1.037793374789365043e-02 9.711927999999999672e-01
3.739603999999999814e+03 1.200000000000000000e+01 1.059630000000000016e-01 2.289978000000000152e-02 1.092078999999999966e-01 3.205229941866182042e+00 1.037791051082080987e-02 9.653439999999999799e-01
3.739467000000000098e+03 3.000000000000000000e+00 1.011574999999999974e-01 2.308117000000000155e-02 1.156700999999999979e-01 3.226117143123305109e+00 1.038563179529997972e-02 9.663114999999999899e-01
3.739697999999999865e+03 1.000000000000000000e+00 1.007866000000000040e-01 2.282777000000000070e-02 1.123906999999999962e-01 3.201970125421673252e+00 1.036704597260786932e-02 9.676339000000000468e-01
3.739911000000000058e+03 3.000000000000000000e+00 1.213853000000000015e-01 2.278890999999999903e-02 1.080978999999999968e-01 3.214740887786684986e+00 1.039111258270291986e-02 9.735401999999999667e-01
3.740885000000000218e+03 6.000000000000000000e+00 8.558757999999999644e-02 2.278739000000000112e-02 1.160833000000000004e-01 3.201346683243849078e+00 1.037206353681916979e-02 9.624711999999999712e-01
3.739278999999999996e+03 2.000000000000000000e+00 1.015255999999999936e-01 2.286528000000000171e-02 1.150245000000000017e-01 3.226371660763128535e+00 1.040235074276408059e-02 9.645521000000000233e-01
3.739347000000000207e+03 5.000000000000000000e+00 7.927426999999999391e-02 2.255118000000000053e-02 1.097921000000000036e-01 3.184353114796339757e+00 1.036884838047330039e-02 9.549362000000000128e-01
3.738961999999999989e+03 8.000000000000000000e+00 7.686671999999999949e-02 2.297812000000000118e-02 1.180549000000000043e-01 3.182968815329642709e+00 1.041526064651723989e-02 9.683863999999999805e-01
3.739043999999999869e+03 1.200000000000000000e+01 9.946145000000000680e-02 2.328302999999999970e-02 1.098364000000000007e-01 3.181316834288886675e+00 1.038301290792558070e-02 9.735916000000000015e-01
3.738606000000000222e+03 1.300000000000000000e+01 1.076200999999999963e-01 2.274719000000000046e-02 1.094081999999999971e-01 3.223848241886755783e+00 1.038842798684768039e-02 9.631224999999999925e-01
3.738650000000000091e+03 1.000000000000000000e+00 9.711145000000000194e-02 2.227410999999999974e-02 1.090316999999999953e-01 3.202042943508090822e+00 1.037026255282207966e-02 9.655167999999999529e-01
3.739070000000000164e+03 3.000000000000000000e+00 1.006263000000000019e-01 2.294581000000000051e-02 1.131095000000000017e-01 3.206289751495519535e+00 1.039896601727794030e-02 9.730609999999999538e-01
3.740822000000000116e+03 2.000000000000000000e+00 8.183440999999999632e-02 2.303979999999999917e-02 1.217353999999999936e-01 3.229036826598008059e+00 1.039590497489932021e-02 9.620260999999999951e-01
3.740148999999999887e+03 8.000000000000000000e+00 8.461575000000000346e-02 2.238965999999999873e-02 1.198808999999999986e-01 3.236078604900161082e+00 1.040667363059308986e-02 9.550625999999999838e-01
3.740304999999999836e+03 3.000000000000000000e+00 7.394705000000000028e-02 2.264104000000000116e-02 1.189410000000000051e-01 3.172199644659303264e+00 1.040988005490829996e-02 9.708953000000000166e-01
3.740909000000000106e+03 4.000000000000000000e+00 5.514349999999999807e-02 2.232893999999999851e-02 1.156525000000000053e-01 3.147040775359944309e+00 1.038926129977538020e-02 9.616694000000000075e-01
3.740025000000000091e+03 1.600000000000000000e+01 6.071059000000000178e-02 2.245441000000000104e-02 1.163972999999999952e-01 3.174553126695471850e+00 1.039636889244122987e-02 9.550832000000000210e-01
3.739650999999999840e+03 7.000000000000000000e+00 9.901290000000000091e-02 2.292486999999999997e-02 1.166428999999999938e-01 3.203929076684603583e+00 1.042167801717141032e-02 9.757099000000000188e-01
3.739135000000000218e+03 4.000000000000000000e+00 8.453903000000000112e-02 2.303136000000000072e-02 1.166454999999999992e-01 3.192105064423615968e+00 1.040478574802379021e-02 9.689354000000000022e-01
3.739983999999999924e+03 2.000000000000000000e+00 9.638075999999999588e-02 2.348644999999999899e-02 1.165223999999999982e-01 3.200226196613085605e+00 1.043097217094694946e-02 9.742402000000000006e-01
3.739335999999999785e+03 4.000000000000000000e+00 8.324945999999999735e-02 2.301461000000000132e-02 1.173079999999999956e-01 3.180770137842173995e+00 1.040289096936588067e-02 9.703770999999999924e-01
3.740063999999999851e+03 1.400000000000000000e+01 6.691036000000000206e-02 2.205860000000000112e-02 1.147775999999999935e-01 3.165450153316443860e+00 1.037202094005132066e-02 9.621853999999999685e-01
3.740632999999999811e+03 1.000000000000000000e+00 9.182356999999999325e-02 2.145139999999999894e-02 1.171079000000000009e-01 3.264414231609957362e+00 1.035484314329728969e-02 9.472205999999999682e-01
3.737554000000000087e+03 7.000000000000000000e+00 8.814384999999999581e-02 2.244818000000000160e-02 1.114530999999999994e-01 3.202662699594542861e+00 1.037637525382094014e-02 9.591633000000000520e-01
3.737744999999999891e+03 5.000000000000000000e+00 8.318615999999999511e-02 2.261020000000000044e-02 1.120162999999999992e-01 3.181828364489456717e+00 1.040840934294322978e-02 9.642471999999999710e-01
3.740222000000000207e+03 3.000000000000000000e+00 1.129573999999999995e-01 2.331835000000000158e-02 1.067281000000000063e-01 3.169006778915061329e+00 1.042422386309847966e-02 9.812927999999999651e-01
3.740471000000000004e+03 2.200000000000000000e+01 1.160902999999999935e-01 2.345944999999999975e-02 1.082709000000000032e-01 3.161782585374946386e+00 1.038902040634362943e-02 9.913296999999999803e-01
3.740244000000000142e+03 7.000000000000000000e+00 1.086658999999999958e-01 2.376962000000000172e-02 1.100155000000000022e-01 3.137378526456982897e+00 1.043067781079965936e-02 9.984524000000000177e-01
3.741311999999999898e+03 1.600000000000000000e+01 1.092874999999999958e-01 2.365907999999999900e-02 1.092187000000000019e-01 3.144975215828646586e+00 1.045117865863640950e-02 9.927852000000000343e-01
3.738572999999999865e+03 1.000000000000000000e+00 1.060128999999999933e-01 2.318034000000000067e-02 1.057300000000000045e-01 3.151797975697812504e+00 1.041539973508200968e-02 9.821343000000000156e-01
3.740222000000000207e+03 2.000000000000000000e+00 9.312692000000000192e-02 2.291028000000000162e-02 1.209702000000000000e-01 3.219603560004740128e+00 1.042090756967650050e-02 9.726968999999999754e-01
3.739536999999999807e+03 2.000000000000000000e+00 7.907775000000000221e-02 2.185461000000000001e-02 1.152197999999999972e-01 3.260410397444398090e+00 1.035788272207944019e-02 9.377461000000000269e-01
3.739146000000000186e+03 8.000000000000000000e+00 9.087011000000000394e-02 2.269880000000000161e-02 1.147621000000000058e-01 3.233564220275513268e+00 1.041363369884839955e-02 9.562123000000000150e-01
3.739041999999999916e+03 4.000000000000000000e+00 8.221077999999999719e-02 2.286385000000000153e-02 1.124520999999999993e-01 3.205206017329845558e+00 1.039846557016596042e-02 9.552254000000000023e-01
3.738811999999999898e+03 5.000000000000000000e+00 8.507030000000000147e-02 2.275264000000000106e-02 1.141926999999999942e-01 3.217210438882466939e+00 1.038486370496155033e-02 9.559849000000000263e-01
3.739179000000000087e+03 2.800000000000000000e+01 1.108243000000000006e-01 2.240558999999999953e-02 1.107680000000000053e-01 3.232823699440254828e+00 1.038608222855249945e-02 9.633549999999999613e-01
3.737554999999999836e+03 1.300000000000000000e+01 8.818702000000000485e-02 2.241376000000000132e-02 1.128495999999999944e-01 3.207653084845720315e+00 1.037195775585082920e-02 9.612720999999999627e-01
3.738592999999999847e+03 4.000000000000000000e+00 8.661778000000000532e-02 2.189291000000000154e-02 1.169975999999999933e-01 3.255699822037061875e+00 1.037584909892898949e-02 9.478117000000000347e-01
3.738509000000000015e+03 5.000000000000000000e+00 9.770125999999999811e-02 2.194783000000000150e-02 1.108988000000000057e-01 3.239383301738761656e+00 1.037730729502106021e-02 9.520747999999999989e-01
3.739688000000000102e+03 8.000000000000000000e+00 8.000498000000000332e-02 2.151346000000000161e-02 1.117582000000000020e-01 3.225227212038198843e+00 1.034415466643037046e-02 9.474609000000000503e-01
3.740250000000000000e+03 1.000000000000000000e+00 1.027157999999999960e-01 2.210803000000000074e-02 1.130106000000000027e-01 3.266344354158120300e+00 1.040241190523620053e-02 9.487187000000000259e-01
3.739728999999999814e+03 3.000000000000000000e+00 8.737743000000000593e-02 2.140633000000000119e-02 1.109607999999999983e-01 3.250417901838061230e+00 1.035366084707499933e-02 9.415402000000000493e-01
3.740168000000000120e+03 9.000000000000000000e+00 1.019718000000000013e-01 2.165051999999999949e-02 1.074279999999999957e-01 3.234078870681234452e+00 1.035169892240225993e-02 9.543892000000000486e-01
3.740021000000000186e+03 4.000000000000000000e+00 9.200853999999999977e-02 2.219517999999999838e-02 1.120116000000000028e-01 3.240369961931238052e+00 1.038417456626515925e-02 9.467341999999999702e-01
3.740059000000000196e+03 3.000000000000000000e+00 7.567282999999999649e-02 2.273073999999999928e-02 1.117651000000000061e-01 3.168997528898032545e+00 1.038242215197695065e-02 9.604734000000000327e-01
3.740231999999999971e+03 3.000000000000000000e+00 6.105192999999999731e-02 2.279047000000000017e-02 1.155656999999999934e-01 3.159362310543152308e+00 1.039192059544920971e-02 9.617145000000000277e-01
3.739023999999999887e+03 1.000000000000000000e+00 8.188550999999999469e-02 2.274400000000000033e-02 1.134179000000000020e-01 3.212376751568343014e+00 1.039647958717052935e-02 9.560028000000000414e-01
3.737898000000000138e+03 1.200000000000000000e+01 8.433440999999999854e-02 2.283231999999999970e-02 1.102845999999999965e-01 3.165885512412306202e+00 1.040205196199676073e-02 9.720134999999999748e-01
3.739576000000000022e+03 1.500000000000000000e+01 9.914836000000000482e-02 2.337515999999999899e-02 1.066604000000000024e-01 3.150771272994239869e+00 1.043468340211588068e-02 9.825890999999999931e-01
3.740956000000000131e+03 1.000000000000000000e+00 7.686706000000000094e-02 2.296294999999999933e-02 1.002890000000000031e-01 3.093456809181558853e+00 1.039555954660256049e-02 9.777529000000000359e-01
3.741213999999999942e+03 5.000000000000000000e+00 7.616030000000000022e-02 2.208654999999999993e-02 1.019184999999999952e-01 3.160190221939002342e+00 1.033851577721394029e-02 9.528815000000000479e-01
3.739476999999999862e+03 1.000000000000000000e+00 6.514108999999999872e-02 2.201372999999999872e-02 1.088416999999999996e-01 3.170770706001645678e+00 1.036042526676946018e-02 9.476204000000000294e-01
3.739514999999999873e+03 1.200000000000000000e+01 7.643134999999999513e-02 2.223026000000000169e-02 1.069762999999999964e-01 3.145953672429211423e+00 1.038146927270033014e-02 9.624192999999999776e-01
3.739746000000000095e+03 7.000000000000000000e+00 7.118452000000000113e-02 2.197875999999999996e-02 1.125406999999999935e-01 3.203403544073241793e+00 1.036871894374835970e-02 9.459859999999999935e-01
3.741380000000000109e+03 1.000000000000000000e+00 6.704052000000000622e-02 2.161392999999999995e-02 1.097904999999999992e-01 3.206764376481852530e+00 1.038519171734915945e-02 9.382958999999999605e-01
3.741983999999999924e+03 1.000000000000000000e+00 6.481478999999999713e-02 2.167306999999999914e-02 1.064641000000000060e-01 3.186075735325840874e+00 1.038380275099554974e-02 9.404259000000000368e-01
3.742934999999999945e+03 3.000000000000000000e+00 7.998621000000000203e-02 2.176192999999999877e-02 1.121825000000000044e-01 3.225960667991411679e+00 1.040360051563826022e-02 9.422584000000000515e-01
3.741556000000000040e+03 6.000000000000000000e+00 8.401564000000000254e-02 2.222845999999999850e-02 1.110132000000000063e-01 3.178916791223411753e+00 1.042328380284271959e-02 9.618280999999999636e-01
3.737844999999999800e+03 4.000000000000000000e+01 8.132902999999999660e-02 2.279273000000000063e-02 1.070765000000000050e-01 3.151769743700948645e+00 1.037635987790653039e-02 9.659073000000000242e-01
3.739380999999999858e+03 1.000000000000000000e+00 8.237510000000000665e-02 2.294182999999999986e-02 1.073115000000000041e-01 3.117499804997855062e+00 1.040560262693781060e-02 9.776259000000000476e-01
3.738630000000000109e+03 1.000000000000000000e+00 6.794429999999999914e-02 2.266131000000000048e-02 1.141839999999999938e-01 3.157448405896343679e+00 1.040032395318160954e-02 9.649499999999999744e-01
3.739891000000000076e+03 3.000000000000000000e+00 6.687624000000000346e-02 2.236617999999999939e-02 1.171737999999999946e-01 3.215665878498348285e+00 1.040854442357578083e-02 9.471907999999999994e-01
3.739744999999999891e+03 6.000000000000000000e+00 7.232009000000000354e-02 2.169971000000000053e-02 1.173875000000000057e-01 3.254340261269714318e+00 1.038395713256407005e-02 9.389037999999999551e-01
3.738981999999999971e+03 8.000000000000000000e+00 8.784145999999999621e-02 2.170541000000000137e-02 1.077152999999999999e-01 3.212556298659277054e+00 1.037322575249518056e-02 9.487088999999999661e-01
3.740340000000000146e+03 2.000000000000000000e+00 1.032340000000000063e-01 2.249469999999999942e-02 1.133911999999999975e-01 3.241681780791825673e+00 1.037688984618355924e-02 9.552150999999999836e-01
3.741206000000000131e+03 6.000000000000000000e+00 1.007021000000000027e-01 2.171779999999999891e-02 1.176751000000000047e-01 3.294663956192246612e+00 1.038357572167825961e-02 9.431002000000000551e-01
3.741217999999999847e+03 2.000000000000000000e+00 9.804269999999999652e-02 2.258216000000000043e-02 1.117105000000000042e-01 3.219168981893480552e+00 1.040907166329653986e-02 9.663701999999999570e-01
3.739228000000000065e+03 6.000000000000000000e+00 9.534183000000000241e-02 2.257353999999999958e-02 1.136467000000000033e-01 3.225959476462467279e+00 1.038695702515693951e-02 9.606905999999999501e-01
